storeCode,storeName,orgCode,imageLink,storePhone,storeMobile,managerUserCode,taxCode,bankName,bankAccount,bankAccountName,countryCode,countryName,stateCode,stateName,cityCode,cityName,districtCode,districtName,address1,zipCode,latitude,longitude,openStatus,status,defaultScheduleList,__typename
1023052305739,LEGO STORE CILANDAK TOWN SQUARE ,10006546,,081280898439/081905004411,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001414,Cilandak,"Cilandak Town Square Lt GF Kav 17, Jl. TB Simatupang, RT.6/RW.9, Cilandak Bar., Kec. Cilandak, DKI Jakarta, Daerah Khusus Ibukota Jakarta 12430",12430,-6.291655979995379,106.7992145575922,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023052305738,LEGO MALL PAKUWON YOGYA,10006545,,08112982156 / 0274621138 ,,,,,,,1,Indonesia,20002429,DI Yogyakarta,30002459,Kab. Sleman,40002461,Depok,"Pakuwon Mall, Jl. Raya Ringroad Utara, Condongcatur, Depok, Kab. Sleman, DI Yogyakarta 55281",55281,-7.7594070859250355,110.39934727558739,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023022305193,LEGO DELI PARK MEDAN,10005963,,061-62000225 / 62000226,,,,,,,1,Indonesia,20003336,Sumatera Utara,30003751,Kota Medan,40007122,Medan,"DELI PARK MEDAN LT. 1, JL. PUTRI HIJAU / GURU PATIMPUS BLOK OPQ NO. 1 MEDAN
",20111,03.5946948128469085,98.67451365450967,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023022305192,LEGO MALL OF INDONESIA,10005962,,021-22450448,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001400,Kota Jakarta Utara,40001405,Kelapa Gading,"MALL OF INDONESIA LT.GF  UNIT C12 C24 , JL BOULEVARD BARAT RAYA RT.018/RW.008 KELAPA GADING BARAT KEC.KELAPA GADING, JAKARTA UTARA",14240,-6.151433561417154,106.89188416804778,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023022305191,LEGO PVJ BANDUNG,10005961,,022-82063729 ,,,,,,,1,Indonesia,20000422,Jawa Barat,30000619,Kota Bandung,40000624,Sukajadi,"PARIS VAN JAVA LANTAI RL UNIT B-19 JL. SUKAJADI NO.131-139, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT",40162,-6.889073514304065,107.59607288154629,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023022305190,LEGO PIM 3,10005960,,021-22761599,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001421,Kebayoran Lama,"MALL PONDOK INDAH MALL 3, LT. 2 UNIT 201 - JL. METRO PONDOK INDAH KAV 3B, PONDOK PINANG KEBAYORAN LAMA, JAKARTA SELATAN",12310,-6.263938354744621,106.78225093345041,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023011204903,LEGO AEON BSD CITY,10005659,,02155691506,,,,,,,1,Indonesia,20001432,Banten,30006154,Kab. Tangerang,40006165,Pagedangan,"AEON Mall BSD Lt. FF 1-08, Jl. BSD Raya Utama, Pagedangan, Kec. Pagedangan, Kab. Tangerang, Banten 15345",15345,-6.30513324457178,106.643557511808,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023011204902,LEGO MALL KOTA KASABLANKA JAKARTA,10005658,,02145853999,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001415,Tebet,"Jl. Casablanca No.Kav. 88, RT.16/RW.5, Menteng Dalam, Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12870",12870,-6.223949,106.842691,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1023011204901,LEGO MALL KELAPA GADING JAKARTA,10005657,,02145853901,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001400,Kota Jakarta Utara,40001405,Kelapa Gading,"Jl. Boulevard Raya, RT.13/RW.18, Klp. Gading Tim., Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240",14240,-6.157519,106.908021,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022102404641,PLANET SPORTS [AGILITY BEKASI],10005368,,087775045809,,,,,,,1,Indonesia,20000422,Jawa Barat,30000672,Kota Bekasi,40000676,Medan Satria,PT. Agility International Jl.Wahab Affan Komplek Pergudangan Metrofeed No 5-6,17132,-6.20729271692372,106.967908057933,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
