storeCode,storeName,orgCode,imageLink,storePhone,storeMobile,managerUserCode,taxCode,bankName,bankAccount,bankAccountName,countryCode,countryName,stateCode,stateName,cityCode,cityName,districtCode,districtName,address1,zipCode,latitude,longitude,openStatus,status,defaultScheduleList,__typename
1022062804342,SPORTS STATION LIVING WORLD TANGSEL,10005025,,217887889,,,,,,,1,Indonesia,20001432,Banten,30006153,Kota Tangerang Selatan,40006175,Serpong,"Jl. Alam Sutera Boulevard Kav 21, Pakulonan, Living Word Mall Lt 2, Pakulonan, Serpong Utara, Kota Tangerang Selatan, Banten 15325",15325,-6.24422,106.65357,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804341,SPORTS STATION CIREBON SUPERBLOCK,10005024,,217887889,,,,,,,1,Indonesia,20000422,Jawa Barat,30001383,Kota Cirebon,40001385,Kesambi,"Jl. DR. Cipto Mangunkusumo No.26, Pekiringan, Kesambi, Kota Cirebon, Jawa Barat 45131",45131,-6.71843,108.54934,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804340,SPORTS STATION AMBON CITY CENTER,10005023,,217887889,,,,,,,1,Indonesia,20000117,Maluku,30000230,Kota Ambon,40000232,Baguala,"Jl. Wolter Monginsidi, Passo, Baguala, Kota Ambon, Maluku 97232",97232,-3.632177,128.249837,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804339,SPORTS STATION ALAM SUTERA TANGERANG,10005022,,217887889,,,,,,,1,Indonesia,20001432,Banten,30006153,Kota Tangerang Selatan,40006158,Serpong Utara,"Mall Alam Sutera, Jl Jalur Sutera Barat Kavling 16, Panunggangan Timur, Kota Tangerang, Banten 15325",15325,-6.222833,106.653819,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804338,SPORTS STATION MTC MEGAMAS MANADO,10005021,,217887889,,,,,,,1,Indonesia,20003081,Sulawesi Utara,30003237,Kota Manado,40003239,Wenang,"Jl. Piere Tendean, Wenang Sel., Wenang, Kota Manado, Sulawesi Utara 95234",95234,1.4842332,124.83448,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804337,SPORTS STATION RUKO PALOPO,10005020,,217887889,,,,,,,1,Indonesia,20006724,Sulawesi Selatan,30006864,Kota Palopo,40006867,Wara Utara,"Jl. Manennungeng No.141, Dangerakko, Wara, Kota Palopo, Sulawesi Selatan 91911",91911,-3.00277,120.19644,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804336,SPORTS STATION RUKO NANGKA PEKANBARU,10005019,,217887889,,,,,,,1,Indonesia,20004284,Riau,30004435,Kota Pekanbaru,40004438,Tampan,Jl Tuanku Tambusai Nangka 28292,28292,0.499493,101.41772,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804335,SPORTS STATION KRAMAT JATI INDAH PLAZA,10005018,,217887889,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001390,Kota Jakarta Timur,40001394,Kramat Jati,"Jl.RAYA BOGOR Km.19 JAKARTA TIMUR lt.GF Unit G32-23, 13510",13510,-6.27082,106.86807,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804334,SPORTS STATION SOLO HARTONO MALL,10005017,,217887889,,,,,,,1,Indonesia,20001538,Jawa Tengah,30005282,Kab. Sukoharjo,40005283,Grogol,"Jl. Ir. Soekarno, Grogol, Madegondo, Grogol, Kabupaten Sukoharjo, Jawa Tengah 57552",57552,-7.59929,110.81647,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804333,SPORTS STATION BENCOOLEN MALL BENGKULU,10005016,,217887889,,,,,,,1,Indonesia,20000684,Bengkulu,30000801,Kota Bengkulu,40000805,Ratu Samban,"Jl. Putri Gading Cempaka, Penurunan, Ratu Samban, Kota Bengkulu, Bengkulu",38223,-3.81194,102.26826,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804332,SPORTS STATION BIG MALL SAMARINDA,10005015,,217887889,,,,,,,1,Indonesia,20000856,Kalimantan Timur,30005193,Kota Samarinda,40005197,Sungai Kunjang,"Jalan Untung Suropati No.8, Karang Asam Ulu, Sungai Kunjang, Samarinda, Kalimantan Timur 75126",75126,-0.525797,117.11573,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804331,SPORTS STATION RUKO KARUNRUNG,10005014,,217887889,,,,,,,1,Indonesia,20006724,Sulawesi Selatan,30006724,Kota Makassar,40006724,Ujung Pandang,"Jl. Karunrung No.1b, Sawerigading, Ujung Pandang, Kota Makassar, Sulawesi Selatan 90114",90114,-5.180102,119.44985,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804330,SPORTS STATION MALL KENDARI,10005013,,217887889,,,,,,,1,Indonesia,20002507,Sulawesi Tenggara,30002706,Kota Kendari,40002709,Kadia,"Jl. M.T. Haryono No.61-63, Anaiwoi, Kec. Kadia, Kota Kendari, Sulawesi Tenggara 93117",93117,-3.99211,122.51220,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804329,SPORTS STATION KALIBATA CITY SQUARE JAKARTA,10005012,,217887889,,,,,,,1,Indonesia,20001388,DKI Jakarta,30001414,Kota Jakarta Selatan,40001419,Pancoran,"Jl. Raya Kalibata No.1, Rawajati, Pancoran, Kota Jakarta Selatan, DKI Jakarta 12750",12750,-6.256911,106.85183,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804328,SPORTS STATION FOODHALL BSD CITY,10005011,,217887889,,,,,,,1,Indonesia,20001432,Banten,30006154,Kab. Tangerang,40006165,Pagedangan,"Jl. BSD Raya Utama, Pagedangan, Tangerang, Banten 15339",15339,-6.29591,106.64026,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
1022062804327,SPORTS STATION PALEMBANG ICON,10005010,,217887889,,,,,,,1,Indonesia,20004548,Sumatera Selatan,30004763,Kota Palembang,40004774,Ilir Barat I,"Jalan POM IX RT. 30 / RW. 09, Lorok Pakjo, Ilir Barat I, Lorok Pakjo, Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137",30137,-2.979219,104.745743,1,1,"[{'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}, {'scheduleStartHour': '0900', 'scheduleEndHour': '1700', '__typename': 'DefaultSchedule'}]",Store
